No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
140.0,38734.5,52.555155,-1.4718246999999998,70.906,294.963,91.99,0.16,0.1,0.0,71.5,71.20999,71.12999,70.94,-1.5,71.3,0.01937985,-0.06936002,0.0,5.0,3.0,2116.0,85.0,0.0,0.04000854,0.0,14.3,6.75,29.0
140.0,38734.6,52.5551625,-1.471851,70.783,295.096,92.0,0.16,0.1,0.0,71.59999,71.28,71.22,71.08,-1.5,71.32,0.01937985,-0.05915999,0.0,5.0,3.0,2135.0,85.0,0.0,0.04000854,0.0,14.4,6.75,31.0
140.0,38734.7,52.55517,-1.4718772,70.88,295.09,92.02,0.16,0.1,0.0,71.56999,71.25,71.58,71.03,-2.0,71.43,0.02957988,-0.06936002,0.0,5.0,3.0,2186.0,85.0,0.0,0.04000854,0.0,14.3,6.75,31.5
140.0,38734.8,52.55517759999999,-1.4719035,71.046,295.322,92.02,0.15,0.1,0.0,71.83,71.42,71.70999,71.2,-2.299988,71.66,0.02957988,-0.07956004,0.0,5.0,3.0,2222.0,85.0,0.0,0.04000854,0.0,14.3,6.75,31.5
140.0,38734.9,52.5551852,-1.4719298,71.042,295.427,92.04,0.16,0.1,0.0,71.89999,71.69,71.70999,71.17,-1.699982,71.72,0.0397799,-0.04997993,0.0,5.0,3.0,2190.0,85.0,0.0,-0.1900024,0.0,14.4,6.75,32.0
140.0,38735.0,52.5551929,-1.4719559999999998,71.075,295.516,92.06,0.17,0.1,0.0,71.95,71.86,72.08,71.47,-2.199982,71.74,0.05915999,-0.09996009,0.0,5.0,3.0,2226.0,85.0,0.0,0.04000854,0.0,14.3,6.75,32.0
140.0,38735.1,52.5552006,-1.4719825,71.47800000000001,295.548,92.06,0.15,0.1,0.0,72.05,72.06,72.12999,71.91,-2.299988,71.96,0.05915999,-0.1091398999999999,0.0,5.0,3.0,2197.0,85.0,0.0,0.04000854,0.0,14.3,6.75,32.0
140.0,38735.2,52.5552086,-1.4720088,71.91,296.301,92.09,0.17,0.1,0.0,72.39999,72.39999,71.92,71.19,-1.199982,72.35,0.02957988,-0.09996009,0.0,5.0,3.0,2216.0,85.0,0.0,0.04000854,0.0,14.4,6.75,32.0
140.0,38735.3,52.5552166,-1.4720350000000002,71.5,296.704,92.09,0.15,0.1,0.0,72.51999,72.56,72.03999,71.70999,-0.7999878,72.62,0.0397799,-0.03978014,0.0,5.0,3.0,2231.0,85.0,0.0,0.04000854,0.0,14.3,6.75,34.5
140.0,38735.4,52.5552246,-1.4720612,71.561,296.474,92.11,0.16,0.1,0.0,72.59999,72.41,72.34999,72.14999,-0.7999878,72.57,0.06936002,-0.01938009,0.0,5.0,3.0,2227.0,85.0,0.0,0.04000854,0.0,14.4,6.75,34.5
140.0,38735.5,52.5552326,-1.4720877,72.158,296.331,92.16,0.19,0.1,0.0,72.69,72.45,72.69,72.37999,-1.0,72.62,0.06936002,-0.04997993,0.0,5.0,3.0,2224.0,85.0,0.0,0.04000854,0.0,14.4,6.75,34.5
140.0,38735.6,52.555240700000006,-1.4721142,72.457,296.561,92.19,0.21,0.1,0.0,73.05,72.84999,72.75,72.55,-0.5,72.77,0.05915999,-0.04997993,0.0,5.0,3.0,2230.0,85.0,0.0,-0.1900024,0.0,14.4,6.75,34.5
140.0,38735.7,52.5552489,-1.4721407999999998,72.58,296.847,92.2,0.2,0.1,0.0,73.23,73.14999,72.84,72.61,-0.1000061,73.03,0.04997993,-0.04997993,0.0,5.0,3.0,2249.0,85.0,0.0,0.04000854,0.0,14.4,6.75,34.5
140.0,38735.8,52.5552571,-1.4721672,72.486,296.994,92.21,0.18,0.1,0.0,73.34,73.22,73.06,72.95,0.0,73.32,0.04997993,-0.009180069,0.0,5.0,3.0,2265.0,85.0,0.0,0.04000854,0.0,14.3,6.75,34.5
140.0,38735.9,52.5552653,-1.4721936999999998,72.65899999999999,296.887,92.23,0.19,0.1,0.0,73.37,73.45999,73.41,73.14,0.6000061,73.46,0.05915999,0.02957988,0.0,5.0,3.0,2271.0,85.0,0.0,0.04000854,0.0,14.3,6.75,34.5
140.0,38736.0,52.5552736,-1.4722204,72.925,296.817,92.25,0.2,0.1,0.0,73.53,73.81,73.42,73.45,1.5,73.57,0.05915999,0.05915999,0.0,5.0,3.0,2261.0,85.0,0.0,0.04000854,0.0,14.3,6.75,30.0
140.0,38736.1,52.5552818,-1.4722471,73.12,296.692,92.28,0.2,0.1,0.0,73.64999,74.12,73.53,73.69,2.899994,73.67,0.05915999,0.08976007,0.0,5.0,3.0,2261.0,85.0,0.0,0.04000854,0.0,14.4,6.75,26.0
140.0,38736.2,52.555289900000005,-1.472274,73.354,296.516,92.31,0.21,0.1,0.0,73.73,74.17,73.59999,73.86,3.800018,73.9,0.04997993,0.09995985,0.0,5.0,3.0,2265.0,85.0,0.0,0.04000854,0.0,14.4,6.75,25.5
140.0,38736.3,52.5552981,-1.472301,73.418,296.324,92.33,0.21,0.1,0.0,73.87999,74.08,73.62,73.84,3.300018,73.99,0.0397799,0.09995985,0.0,5.0,3.0,2305.0,85.0,0.0,0.04000854,0.0,14.4,6.75,25.5
140.0,38736.4,52.5553061,-1.4723281,73.602,295.894,92.34,0.21,0.1,0.0,74.2,74.12,73.66,73.75,1.899994,74.08,0.0397799,0.05915999,0.0,5.0,3.0,2369.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,25.5
140.0,38736.5,52.555314,-1.4723553,73.52600000000001,295.47900000000004,92.37,0.21,0.1,0.0,74.36,74.23,73.84,73.89999,0.8000183000000001,74.2,0.04997993,0.01937985,0.0,5.0,3.0,2309.0,86.0,0.0,0.04000854,0.0,14.4,6.75,25.5
140.0,38736.6,52.5553218,-1.4723826,73.721,295.192,92.39,0.21,0.1,0.0,74.39999,74.3,74.26999,74.14999,0.1000061,74.37,0.04997993,0.0,0.0,5.0,3.0,2281.0,86.0,0.0,0.04000854,0.0,14.3,6.75,25.5
140.0,38736.7,52.55532960000001,-1.47241,73.825,295.14,92.41,0.22,0.1,0.0,74.51999,74.36,74.45999,74.26999,0.0,74.42,0.04997993,-0.02958012,0.0,5.0,3.0,2300.0,85.0,0.0,0.04000854,0.0,14.3,6.75,25.5
140.0,38736.8,52.5553375,-1.4724374,74.077,295.165,92.44,0.22,0.1,0.0,74.55,74.75999,74.31,74.23,0.0,74.5,0.0397799,-0.02958012,0.0,5.0,3.0,2286.0,86.0,0.0,0.04000854,0.0,14.4,6.75,25.5
140.0,38736.9,52.5553455,-1.4724649,74.17399999999999,295.35,92.45,0.22,0.1,0.0,74.69,74.91,74.53,74.39,0.2000122,74.61,0.0397799,-0.02958012,0.0,5.0,3.0,2294.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,25.5
140.0,38737.0,52.5553534,-1.4724923,74.268,295.373,92.48,0.22,0.1,0.0,74.86,74.81,74.64,74.51999,0.0,74.93,0.0397799,-0.02958012,0.0,5.0,3.0,2300.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,24.5
140.0,38737.1,52.5553614,-1.4725198999999998,74.437,295.368,92.49,0.21,0.1,0.0,75.14999,74.89,74.59,74.53999,0.0,74.99,0.0397799,-0.009180069,0.0,5.0,3.0,2305.0,86.0,0.0,0.04000854,0.0,14.4,6.75,22.5
140.0,38737.2,52.5553693,-1.4725473,74.29,295.338,92.52,0.22,0.1,0.0,75.12999,75.01999,74.73999,74.67,0.0,75.0,0.0397799,-0.009180069,0.0,5.0,3.0,2295.0,86.0,0.0,0.04000854,0.0,14.4,6.75,22.5
140.0,38737.3,52.5553773,-1.472575,74.646,295.261,92.53,0.21,0.1,0.0,75.16,75.00999,74.95999,74.92999,0.0,75.14,0.02957988,0.0,0.0,5.0,3.0,2310.0,86.0,0.0,0.04000854,0.0,14.4,6.75,22.5
140.0,38737.4,52.5553852,-1.4726027,74.7,295.145,92.55,0.2,0.1,0.0,75.12999,75.09999,75.06999,75.0,0.0,75.18,0.02957988,-0.01938009,0.0,5.0,3.0,2328.0,86.0,0.0,0.04000854,0.0,14.4,6.75,22.5
140.0,38737.5,52.5553931,-1.4726303,74.632,295.24,92.58,0.22,0.1,0.0,75.19,75.44,75.16,74.89,0.0,75.23,0.01937985,-0.02958012,0.0,5.0,3.0,2346.0,86.0,0.0,0.04000854,0.0,14.4,6.75,22.5
140.0,38737.6,52.555401100000005,-1.472658,74.866,295.328,92.59,0.21,0.1,0.0,75.23999,75.53,75.23999,74.92,0.1000061,75.25999,0.02957988,-0.02958012,0.0,5.0,3.0,2338.0,86.0,0.0,0.04000854,0.0,14.4,6.75,24.5
140.0,38737.7,52.5554093,-1.4726858,75.146,295.51,92.62,0.22,0.1,0.0,75.45,75.51999,75.26999,75.05,0.0,75.4,0.02957988,-0.04997993,0.0,5.0,3.0,2315.0,86.0,0.0,0.04000854,0.0,14.4,6.75,30.5
140.0,38737.8,52.5554172,-1.4727136,75.096,295.153,92.68,0.26,0.1,0.0,75.7,75.53,75.37999,75.19,-0.5,75.61,0.02957988,-0.04997993,0.0,5.0,3.0,2321.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,33.5
140.0,38737.9,52.5554254,-1.4727413,75.006,295.762,92.69,0.24,0.1,0.0,75.72,75.47,75.36,75.28,-0.5,75.66,0.0397799,-0.04997993,0.0,5.0,3.0,2302.0,86.0,0.0,0.04000854,0.0,14.3,6.75,35.0
140.0,38738.0,52.5554333,-1.4727691,75.12100000000001,295.016,92.69,0.22,0.1,0.0,75.92,75.73,75.51999,75.28,-0.1999817,75.7,0.0397799,-0.03978014,0.0,5.0,3.0,2339.0,86.0,0.0,0.04000854,0.0,14.3,6.75,41.0
140.0,38738.1,52.5554414,-1.472797,75.395,295.553,92.74,0.25,0.1,0.0,75.94,75.81999,75.73999,75.56999,-0.2999877999999999,75.9,0.0397799,-0.03978014,0.0,5.0,3.0,2325.0,86.0,0.0,-0.1900024,0.0,14.3,6.75,43.5
140.0,38738.2,52.5554496,-1.4728248999999998,75.517,295.589,92.74,0.23,0.1,0.0,76.11,76.20999,76.01999,75.75,-0.2999877999999999,76.14,0.0397799,-0.03978014,0.0,5.0,3.0,2345.0,86.0,0.0,-0.1900024,0.0,14.3,6.75,48.0
140.0,38738.3,52.555457700000005,-1.4728527,75.388,295.60900000000004,92.76,0.22,0.1,0.0,76.23999,76.45999,76.12,75.81,-0.1999817,76.15,0.05915999,-0.02958012,0.0,4.0,3.0,2361.0,86.0,0.0,0.04000854,0.0,14.3,6.75,49.5
140.0,38738.4,52.5554659,-1.4728807000000002,75.827,295.522,92.78,0.23,0.1,0.0,76.41,76.47,76.26999,76.12,-0.1999817,76.39,0.04997993,-0.02958012,0.0,4.0,3.0,2458.0,86.0,0.0,0.04000854,0.0,14.3,6.75,50.5
140.0,38738.5,52.5554741,-1.4729088,76.01,295.658,92.78,0.2,0.1,0.0,76.67,76.53999,76.31999,76.22,0.2000122,76.56,0.04997993,-0.02958012,0.0,4.0,3.0,2545.0,86.0,0.0,0.04000854,0.0,14.3,6.75,52.5
140.0,38738.6,52.5554823,-1.4729367999999998,76.054,295.832,92.79,0.19,0.1,0.0,76.84999,76.62,76.41,76.33,0.1000061,76.71,0.0397799,-0.01938009,0.0,4.0,3.0,2668.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,53.5
140.0,38738.7,52.5554906,-1.4729648,75.98899999999999,295.723,92.82,0.2,0.1,0.0,76.89,76.75999,76.5,76.37999,0.3000183,76.8,0.0397799,-0.009180069,0.0,4.0,3.0,2823.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,54.5
140.0,38738.8,52.5554988,-1.4729931,76.399,295.363,92.84,0.21,0.1,0.0,76.98,76.97,76.89,76.81999,0.3000183,76.93999000000001,0.0397799,-0.009180069,0.0,4.0,3.0,2913.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.0
140.0,38738.9,52.5555071,-1.4730213,76.396,295.746,92.86,0.21,0.1,0.0,77.05,77.31999,76.94,76.75999,0.3000183,77.04,0.04997993,-0.01938009,0.0,4.0,3.0,2999.0,86.0,0.0,0.04000854,0.0,14.4,6.75,56.5
140.0,38739.0,52.5555153,-1.4730495,76.54,295.651,92.88,0.21,0.1,0.0,77.22,77.31999,76.97,76.95999,0.3000183,77.16,0.04997993,-0.009180069,0.0,4.0,3.0,3076.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.5
140.0,38739.1,52.55552350000001,-1.4730778,76.529,295.384,92.88,0.19,0.1,0.0,77.61,77.31999,77.23999,77.09999,0.3000183,77.36,0.04997993,-0.01938009,0.0,4.0,3.0,3139.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.5
140.0,38739.2,52.5555319,-1.4731063000000002,77.148,295.59,92.94,0.23,0.1,0.0,77.86,77.50999,77.09999,77.2,0.1000061,77.58,0.05915999,-0.01938009,0.0,4.0,3.0,3141.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.5
140.0,38739.3,52.5555402,-1.4731348,77.152,295.613,92.94,0.2,0.1,0.0,77.97,77.78999,77.5,77.3,-0.1999817,77.83,0.06936002,-0.02958012,0.0,4.0,3.0,3144.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.5
140.0,38739.4,52.5555485,-1.4731634,77.23100000000001,295.518,92.97,0.21,0.1,0.0,78.09999,78.17,77.98,77.89,-0.1000061,78.11,0.07956004,-0.03978014,0.0,4.0,3.0,3177.0,86.0,0.0,-0.1900024,0.0,14.4,6.75,56.5
140.0,38739.5,52.555556900000006,-1.473192,77.45,295.555,93.01,0.23,0.1,0.0,78.39,78.62999,78.37999,78.03,-0.1999817,78.4,0.09995985,-0.02958012,0.0,4.0,3.0,3182.0,86.0,0.0,0.04000854,0.0,14.4,6.75,56.5
140.0,38739.6,52.5555652,-1.4732207,77.774,295.491,93.03,0.23,0.1,0.0,78.75999,78.83,78.47,78.37999,-0.1999817,78.81,0.09995985,-0.02958012,0.0,4.0,3.0,3181.0,86.0,0.0,0.04000854,0.0,14.4,6.75,56.5
140.0,38739.7,52.5555737,-1.4732496,78.271,295.638,93.04,0.23,0.1,0.0,79.14,78.95,78.81999,78.73,-0.1000061,79.00999,0.09995985,-0.03978014,0.0,4.0,3.0,3192.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.5
140.0,38739.8,52.5555821,-1.4732786,78.372,295.623,93.06,0.23,0.1,0.0,79.44,79.34,79.05,78.84999,-0.1999817,79.34,0.09995985,-0.02958012,0.0,4.0,3.0,3216.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.5
140.0,38739.9,52.5555906,-1.4733077,78.775,295.594,93.09,0.23,0.1,0.0,79.64,79.7,79.53,79.31999,-0.1999817,79.64,0.09995985,-0.03978014,0.0,4.0,3.0,3212.0,86.0,0.0,0.04000854,0.0,14.3,6.75,56.0
140.0,38740.0,52.5555992,-1.4733369,79.214,295.80400000000003,93.09,0.22,0.1,0.0,80.0,80.20999,79.84,79.56999,-0.3999939,79.96,0.09995985,-0.03978014,0.0,4.0,3.0,3256.0,85.0,0.0,0.04000854,0.0,14.4,6.75,56.0
140.0,38740.1,52.5556079,-1.4733662,79.477,295.842,93.11,0.22,0.1,0.0,80.39,80.33,80.05,79.81999,-0.3999939,80.31,0.08976007,-0.03978014,0.0,4.0,3.0,3267.0,85.0,0.0,0.04000854,0.0,14.3,6.75,55.5
140.0,38740.2,52.5556166,-1.4733955,79.61399999999999,295.85400000000004,93.12,0.21,0.1,0.0,80.78,80.45999,80.26999,80.19,-1.100006,80.57,0.08976007,-0.07956004,0.0,4.0,3.0,3254.0,86.0,0.0,-0.1900024,0.0,14.3,6.75,53.0
140.0,38740.3,52.5556254,-1.4734249,80.014,296.033,93.15,0.22,0.1,0.0,80.94,80.78999,80.58,80.28,-1.399994,80.85,0.08976007,-0.06936002,0.0,4.0,3.0,3291.0,85.0,0.0,0.04000854,0.0,14.3,6.75,50.5
140.0,38740.4,52.555634100000006,-1.4734545,80.255,295.939,93.18,0.23,0.1,0.0,81.25999,81.37,81.28999,80.84999,-1.899994,81.14,0.09995985,-0.06936002,0.0,4.0,3.0,3275.0,85.0,0.0,0.04000854,0.0,14.3,6.75,45.5
139.0,38740.5,52.555643,-1.4734842,80.665,296.014,93.2,0.22,0.1,0.0,81.61,81.59999,81.23999,80.94,-1.699982,81.53,0.09995985,-0.08976007,0.0,4.0,3.0,3296.0,85.0,0.0,0.04000854,0.0,14.3,6.75,42.0
139.0,38740.6,52.555652,-1.4735139,80.932,296.337,93.22,0.22,0.1,0.0,82.00999,81.81,81.69,81.44,-1.100006,81.86,0.08976007,-0.07956004,0.0,4.0,3.0,3305.0,85.0,0.0,-0.4299926999999999,0.0,14.3,6.75,39.5
139.0,38740.7,52.5556612,-1.4735436,81.158,296.819,93.22,0.2,0.1,0.0,82.20999,82.06,81.78,81.53999,-1.0,82.11,0.08976007,-0.06936002,0.0,5.0,3.0,3321.0,85.0,0.0,0.04000854,0.0,14.3,6.75,31.0
139.0,38740.8,52.5556703,-1.4735735,81.637,296.611,93.23,0.2,0.1,0.0,82.23999,82.36,82.22,81.90999000000001,-0.7999878,82.28,0.07956004,-0.03978014,0.0,5.0,3.0,3330.0,85.0,0.0,0.04000854,0.0,14.3,6.75,21.0
139.0,38740.9,52.5556795,-1.4736034000000002,81.846,296.639,93.27,0.21,0.1,0.0,82.37999,82.5,82.34999,82.15999000000001,-0.2999877999999999,82.34,0.06936002,-0.02958012,0.0,5.0,3.0,3303.0,85.0,0.0,-0.1900024,0.0,14.4,6.75,15.0
139.0,38741.0,52.5556889,-1.4736334000000002,82.134,297.04,93.28,0.2,0.1,0.0,82.56,82.42999,82.39999,82.15999000000001,0.1000061,82.43,0.02957988,-0.01938009,0.0,5.0,3.0,3344.0,85.0,0.0,0.04000854,0.0,14.3,6.75,14.5
139.0,38741.1,52.55569820000001,-1.4736634,82.163,296.996,93.29,0.18,0.1,0.0,82.51999,82.39999,82.05,82.06999,0.3000183,82.47,0.0,-0.009180069,0.0,5.0,3.0,3361.0,85.0,0.0,0.04000854,0.0,14.4,6.75,14.5
139.0,38741.2,52.5557075,-1.4736932,81.943,297.137,93.28,0.15,0.1,0.0,82.39999,82.44,82.28999,82.03999,0.1000061,82.39,0.0,0.0,0.0,5.0,3.0,3400.0,85.0,0.0,0.04000854,0.0,14.4,6.75,13.0
139.0,38741.3,52.555717,-1.473723,81.882,297.312,93.25,0.12,0.1,0.0,82.34,82.40999000000001,82.20999,82.2,0.1000061,82.36,0.0,0.0,0.0,5.0,3.0,3394.0,85.0,0.0,0.04000854,0.0,14.4,6.75,5.5
139.0,38741.4,52.5557262,-1.4737528,81.86,296.987,93.27,0.12,0.1,0.0,82.23,82.14,82.2,82.05,0.2000122,82.24,-0.009180069,0.0,0.0,5.0,3.0,3389.0,85.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38741.5,52.5557355,-1.4737828,81.95,296.851,93.28,0.12,0.1,0.0,82.12,81.92,81.84999,81.84999,0.1000061,82.07,-0.01938009,0.0,0.0,5.0,3.0,3392.0,85.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38741.6,52.5557447,-1.4738126,81.634,296.928,93.29,0.11,0.1,0.0,81.94,81.94,81.83,81.55,0.1000061,81.95,-0.02958012,0.0,0.0,5.0,3.0,3367.0,85.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38741.7,52.5557539,-1.4738424,81.57600000000001,296.836,93.29,0.1,0.1,0.0,81.81,82.06,81.78999,81.62,0.1000061,81.79,-0.03978014,-0.009180069,0.0,5.0,3.0,3277.0,85.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
139.0,38741.8,52.555763,-1.4738721,81.421,296.748,93.3,0.11,0.1,0.0,81.75,81.73999,81.61,81.42,0.3999939,81.77,-0.02958012,0.0,0.0,5.0,3.0,3144.0,85.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38741.9,52.555772100000006,-1.4739019000000002,81.317,296.61400000000003,93.33,0.12,0.1,0.0,81.76999,81.53999,81.44,81.45,0.2000122,81.66,-0.01938009,0.0,0.0,5.0,3.0,2936.0,85.0,0.0,0.04000854,0.0,14.4,6.75,0.0
139.0,38742.0,52.5557812,-1.4739317,81.252,296.599,93.34,0.12,0.1,0.0,81.59999,81.45,81.37,81.12999,0.1000061,81.57,-0.009180069,-0.009180069,0.0,5.0,3.0,2770.0,85.0,0.0,0.04000854,0.0,14.3,6.75,0.0
139.0,38742.1,52.5557903,-1.4739613,81.112,296.7,93.35,0.11,0.1,0.0,81.34999,81.62999,81.44,81.23999,0.2000122,81.38,-0.01938009,-0.01938009,0.0,5.0,3.0,2600.0,85.0,0.0,0.7599792,1.0,14.4,6.75,0.0
139.0,38742.2,52.5557994,-1.473991,81.036,296.717,93.36,0.11,0.1,0.0,81.25,81.39,81.11,81.09999,0.3000183,81.38,-0.03978014,0.0,0.0,5.0,3.0,2475.0,85.0,0.0,2.419983,1.0,14.4,6.75,0.0
139.0,38742.3,52.5558084,-1.4740206,80.885,296.652,93.38,0.12,0.1,0.0,81.3,81.01999,81.00999,80.87,0.3000183,81.16,-0.04997993,0.009180069,0.0,5.0,3.0,2397.0,85.0,0.0,2.6600040000000003,1.0,14.3,6.75,0.0
139.0,38742.4,52.5558173,-1.4740501,80.546,296.284,93.39,0.13,0.1,0.0,80.75,80.55,80.72,80.62,0.1000061,80.81,-0.04997993,0.0,0.0,5.0,3.0,2351.0,85.0,0.0,2.419983,1.0,14.3,6.75,0.0
139.0,38742.5,52.5558264,-1.4740797,80.723,296.649,93.41,0.13,0.1,0.0,80.42,80.56999,80.59999,80.33,0.3000183,80.52,-0.06936002,0.0,0.0,5.0,3.0,2326.0,85.0,0.0,2.179993,1.0,14.4,6.75,0.0
139.0,38742.6,52.5558353,-1.4741091,80.222,296.507,93.42,0.12,0.1,0.0,80.20999,80.31999,80.23,80.15999000000001,0.6000061,80.3,-0.07956004,0.0,0.0,5.0,3.0,2342.0,85.0,0.0,2.419983,1.0,14.4,6.75,0.0
139.0,38742.7,52.5558441,-1.4741383,79.744,296.433,93.44,0.13,0.1,0.0,80.12999,79.98,79.83,79.75,0.3999939,80.07,-0.07956004,0.0,0.0,5.0,3.0,2375.0,85.0,0.0,2.6600040000000003,1.0,14.4,6.75,0.0
139.0,38742.8,52.555853,-1.4741673999999998,79.54899999999999,296.428,93.43,0.11,0.1,0.0,79.72,79.55,79.51999,79.62,0.3000183,79.7,-0.07956004,0.0,0.0,5.0,3.0,2397.0,85.0,0.0,1.940002,1.0,14.4,6.75,0.0
139.0,38742.9,52.5558617,-1.4741966,79.54899999999999,296.295,93.45,0.13,0.1,0.0,79.48,79.33,79.23999,79.12999,0.3000183,79.5,-0.06936002,0.0,0.0,5.0,3.0,2410.0,85.0,0.0,-0.1900024,1.0,14.4,6.75,0.0
139.0,38743.0,52.5558705,-1.4742257,79.081,296.279,93.45,0.11,0.1,0.0,79.14,79.39,79.20999,78.95999,0.3000183,79.25,-0.06936002,0.0,0.0,5.0,3.0,2418.0,85.0,0.0,0.2799988,1.0,14.4,6.75,0.0
139.0,38743.1,52.5558792,-1.4742546,78.73899999999999,296.271,93.46,0.11,0.1,0.0,78.90999000000001,79.06,78.87999,78.81,0.5,79.06,-0.06936002,0.0,0.0,5.0,3.0,2415.0,85.0,0.0,0.519989,1.0,14.4,6.75,0.0
139.0,38743.2,52.5558878,-1.4742834,78.433,296.177,93.47,0.11,0.1,0.0,78.75999,78.65999000000001,78.61,78.51999,0.5,78.79,-0.05915999,0.0,0.0,5.0,3.0,2407.0,85.0,0.0,0.7599792,1.0,14.4,6.75,0.0
139.0,38743.3,52.5558965,-1.4743121,78.365,296.237,93.47,0.1,0.1,0.0,78.61,78.42999,78.37999,78.40999000000001,0.3000183,78.52,-0.05915999,0.0,0.0,5.0,3.0,2399.0,85.0,0.0,0.519989,1.0,14.4,6.75,0.0
139.0,38743.4,52.5559052,-1.4743408,78.156,296.35,93.47,0.09,0.1,0.0,78.37,78.17,78.11,78.00999,0.1000061,78.35,-0.05915999,-0.009180069,0.0,5.0,3.0,2393.0,85.0,0.0,0.519989,1.0,14.4,6.75,0.0
139.0,38743.5,52.5559138,-1.4743694,77.89699999999999,296.313,93.45,0.07,0.1,0.0,77.95999,78.14999,78.08,77.7,-0.1000061,78.06,-0.05915999,-0.009180069,0.0,5.0,3.0,2385.0,85.0,0.0,0.7599792,1.0,14.4,6.75,0.0
139.0,38743.6,52.5559223,-1.474398,77.72800000000001,296.099,93.45,0.07,0.1,0.0,77.83,77.94,77.90999000000001,77.73,0.0,77.82,-0.06936002,-0.009180069,0.0,5.0,3.0,2372.0,85.0,0.0,0.7599792,1.0,14.4,6.75,0.0
139.0,38743.7,52.555930800000006,-1.4744263999999998,77.436,296.052,93.46,0.07,0.1,0.0,77.65999000000001,77.64,77.50999,77.33,0.0,77.7,-0.05915999,-0.02958012,0.0,5.0,3.0,2353.0,85.0,0.0,0.9899902,1.0,14.3,6.75,0.0
139.0,38743.8,52.5559392,-1.4744548,77.13,295.951,93.49,0.09,0.1,0.0,77.56,77.25999,77.34,77.14,0.0,77.43999000000001,-0.05915999,-0.01938009,0.0,5.0,3.0,2329.0,85.0,0.0,2.419983,1.0,14.4,6.75,0.0
139.0,38743.9,52.5559477,-1.474483,76.932,296.221,93.49,0.08,0.1,0.0,77.16,76.94,76.92,76.97,0.0,77.18999000000001,-0.05915999,-0.01938009,0.0,5.0,3.0,2308.0,85.0,0.0,2.179993,1.0,14.4,6.75,0.0
139.0,38744.0,52.5559561,-1.4745113,76.84899999999999,296.123,93.51,0.09,0.1,0.0,76.98999,76.8,76.75999,76.53999,-0.1000061,76.99,-0.05915999,-0.02958012,0.0,5.0,3.0,2303.0,85.0,0.0,1.940002,1.0,14.3,6.75,0.0
139.0,38744.1,52.5559646,-1.4745395,76.66199999999999,296.16,93.51,0.08,0.1,0.0,76.64999,76.75999,76.64,76.20999,0.0,76.77,-0.06936002,-0.01938009,0.0,5.0,3.0,2289.0,85.0,0.0,2.419983,1.0,14.3,6.75,0.0
139.0,38744.2,52.555973,-1.4745674,76.133,296.339,93.5,0.07,0.1,0.0,76.45,76.53999,76.48999,76.34999,0.0,76.49,-0.06936002,-0.01938009,0.0,5.0,3.0,2280.0,85.0,0.0,2.419983,1.0,14.3,6.75,0.0
139.0,38744.3,52.55598139999999,-1.4745953,75.97800000000001,296.205,93.49,0.06,0.1,0.0,76.11,76.11,76.09,75.89,-0.1999817,76.23,-0.06936002,-0.009180069,0.0,5.0,3.0,2259.0,85.0,0.0,2.889984,1.0,14.3,6.75,0.0
139.0,38744.4,52.5559898,-1.4746231,75.92399999999999,296.25,93.5,0.06,0.1,0.0,76.09,75.84999,75.98,75.75999,-0.1999817,75.89,-0.06936002,-0.009180069,0.0,5.0,3.0,2247.0,85.0,0.0,3.369995,1.0,14.4,6.75,0.0
